match_id,basho_id,year,month,day,division,match_no,east_wrestler_id,east_wrestler,east_rank,west_wrestler_id,west_wrestler,west_rank,winner_id,winner,east_wins,kimarite,fusen_flag
202601-14-13-11-83,202601,2026,1,14,Makuuchi,13,11,Ichiyamamoto,Maegashira 1 East,83,Tokihayate,Maegashira 10 East,83,Tokihayate,0,oshidashi,0
202601-14-14-86-8857,202601,2026,1,14,Makuuchi,14,86,Shishi,Maegashira 14 East,8857,Yoshinofuji,Maegashira 1 West,8857,Yoshinofuji,0,uwatenage,0
202601-14-15-41-28,202601,2026,1,14,Makuuchi,15,41,Oho,Komusubi 1 East,28,Ura,Maegashira 2 East,28,Ura,0,hatakikomi,0
202601-14-16-2-13,202601,2026,1,14,Makuuchi,16,2,Asanoyama,Maegashira 16 East,13,Wakamotoharu,Komusubi 1 West,13,Wakamotoharu,0,yorikiri,0
202601-14-17-7-74,202601,2026,1,14,Makuuchi,17,7,Kirishima,Sekiwake 1 East,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,abisetaoshi,0
202601-14-18-22-44,202601,2026,1,14,Makuuchi,18,22,Abi,Maegashira 12 West,44,Takayasu,Sekiwake 1 West,22,Abi,1,okuridashi,0
202601-14-19-19-20,202601,2026,1,14,Makuuchi,19,19,Hoshoryu,Yokozuna 1 East,20,Kotozakura,Ozeki 1 East,19,Hoshoryu,1,uwatenage,0
202601-14-2-56-77,202601,2026,1,14,Makuuchi,2,56,Gonoyama,Maegashira 9 East,77,Hatsuyama,Maegashira 17 West,56,Gonoyama,1,oshidashi,0
202601-14-20-8854-8850,202601,2026,1,14,Makuuchi,20,8854,Aonishiki,Ozeki 1 West,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,oshitaoshi,0
202601-14-3-33-607,202601,2026,1,14,Makuuchi,3,33,Shodai,Maegashira 8 East,607,Asahakuryu,Maegashira 17 East,607,Asahakuryu,0,yorikiri,0
202601-14-4-34-50,202601,2026,1,14,Makuuchi,4,34,Midorifuji,Maegashira 12 East,50,Kinbozan,Maegashira 8 West,34,Midorifuji,1,katasukashi,0
202601-14-5-61-15,202601,2026,1,14,Makuuchi,5,61,Oshoma,Maegashira 7 East,15,Ryuden,Maegashira 15 East,61,Oshoma,1,hikiotoshi,0
202601-14-6-164-615,202601,2026,1,14,Makuuchi,6,164,Asakoryu,Maegashira 15 West,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,yoritaoshi,0
202601-14-7-24-95,202601,2026,1,14,Makuuchi,7,24,Hiradoumi,Maegashira 6 East,95,Oshoumi,Maegashira 16 West,95,Oshoumi,0,abisetaoshi,0
202601-14-8-21-8853,202601,2026,1,14,Makuuchi,8,21,Tobizaru,Maegashira 13 East,8853,Onokatsu,Maegashira 6 West,21,Tobizaru,1,yorikiri,0
202601-14-9-14-102,202601,2026,1,14,Makuuchi,9,14,Tamawashi,Maegashira 5 East,102,Tomokaze,Maegashira 13 West,14,Tamawashi,1,oshidashi,0
202601-15-1-607-35,202601,2026,1,15,Makuuchi,1,607,Asahakuryu,Maegashira 17 East,35,Sadanoumi,Juryo 4 East,607,Asahakuryu,1,yorikiri,0
202601-15-10-95-74,202601,2026,1,15,Makuuchi,10,95,Oshoumi,Maegashira 16 West,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,yorikiri,0
202601-15-11-9-86,202601,2026,1,15,Makuuchi,11,9,Daieisho,Maegashira 4 East,86,Shishi,Maegashira 14 East,9,Daieisho,1,oshidashi,0
202601-15-12-24-12,202601,2026,1,15,Makuuchi,12,24,Hiradoumi,Maegashira 6 East,12,Wakatakakage,Maegashira 2 West,12,Wakatakakage,0,katasukashi,0
202601-15-13-28-14,202601,2026,1,15,Makuuchi,13,28,Ura,Maegashira 2 East,14,Tamawashi,Maegashira 5 East,28,Ura,1,hikiotoshi,0
202601-15-14-61-8857,202601,2026,1,15,Makuuchi,14,61,Oshoma,Maegashira 7 East,8857,Yoshinofuji,Maegashira 1 West,8857,Yoshinofuji,0,oshidashi,0
202601-15-15-11-50,202601,2026,1,15,Makuuchi,15,11,Ichiyamamoto,Maegashira 1 East,50,Kinbozan,Maegashira 8 West,11,Ichiyamamoto,1,yorikiri,0
202601-15-16-8853-13,202601,2026,1,15,Makuuchi,16,8853,Onokatsu,Maegashira 6 West,13,Wakamotoharu,Komusubi 1 West,13,Wakamotoharu,0,uwatehineri,0
202601-15-17-41-37,202601,2026,1,15,Makuuchi,17,41,Oho,Komusubi 1 East,37,Takanosho,Maegashira 3 East,37,Takanosho,0,oshidashi,0
202601-15-18-71-44,202601,2026,1,15,Makuuchi,18,71,Churanoumi,Maegashira 5 West,44,Takayasu,Sekiwake 1 West,71,Churanoumi,1,okuridashi,0
202601-15-19-7-22,202601,2026,1,15,Makuuchi,19,7,Kirishima,Sekiwake 1 East,22,Abi,Maegashira 12 West,7,Kirishima,1,yorikiri,0
202601-15-2-15-112,202601,2026,1,15,Makuuchi,2,15,Ryuden,Maegashira 15 East,112,Kotoeiho,Juryo 1 East,112,Kotoeiho,0,yorikiri,0
202601-15-20-20-8854,202601,2026,1,15,Makuuchi,20,20,Kotozakura,Ozeki 1 East,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,yorikiri,0
202601-15-21-19-8850,202601,2026,1,15,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,8850,Onosato,Yokozuna 1 West,19,Hoshoryu,1,yorikiri,0
202601-15-3-34-26,202601,2026,1,15,Makuuchi,3,34,Midorifuji,Maegashira 12 East,26,Mitakeumi,Maegashira 14 West,26,Mitakeumi,0,oshidashi,0
202601-15-4-39-21,202601,2026,1,15,Makuuchi,4,39,Chiyoshoma,Maegashira 11 East,21,Tobizaru,Maegashira 13 East,21,Tobizaru,0,yorikiri,0
202601-15-5-77-8,202601,2026,1,15,Makuuchi,5,77,Hatsuyama,Maegashira 17 West,8,Kotoshoho,Maegashira 10 West,8,Kotoshoho,0,tsukiotoshi,0
202601-15-6-102-55,202601,2026,1,15,Makuuchi,6,102,Tomokaze,Maegashira 13 West,55,Roga,Maegashira 9 West,55,Roga,0,uwatenage,0
202601-15-7-56-164,202601,2026,1,15,Makuuchi,7,56,Gonoyama,Maegashira 9 East,164,Asakoryu,Maegashira 15 West,164,Asakoryu,0,oshidashi,0
202601-15-8-33-2,202601,2026,1,15,Makuuchi,8,33,Shodai,Maegashira 8 East,2,Asanoyama,Maegashira 16 East,33,Shodai,1,katasukashi,0
202601-15-9-83-615,202601,2026,1,15,Makuuchi,9,83,Tokihayate,Maegashira 10 East,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,sukuinage,0
202601-2-1-2-77,202601,2026,1,2,Makuuchi,1,2,Asanoyama,Maegashira 16 East,77,Hatsuyama,Maegashira 17 West,2,Asanoyama,1,yoritaoshi,0
202601-2-10-56-50,202601,2026,1,2,Makuuchi,10,56,Gonoyama,Maegashira 9 East,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,uwatenage,0
202601-2-11-24-615,202601,2026,1,2,Makuuchi,11,24,Hiradoumi,Maegashira 6 East,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,oshitaoshi,0
202601-2-12-61-8853,202601,2026,1,2,Makuuchi,12,61,Oshoma,Maegashira 7 East,8853,Onokatsu,Maegashira 6 West,61,Oshoma,1,tsukiotoshi,0
202601-2-13-9-71,202601,2026,1,2,Makuuchi,13,9,Daieisho,Maegashira 4 East,71,Churanoumi,Maegashira 5 West,71,Churanoumi,0,yorikiri,0
202601-2-14-14-74,202601,2026,1,2,Makuuchi,14,14,Tamawashi,Maegashira 5 East,74,Atamifuji,Maegashira 4 West,14,Tamawashi,1,oshidashi,0
202601-2-15-3-13,202601,2026,1,2,Makuuchi,15,3,Hakunofuji,Maegashira 3 West,13,Wakamotoharu,Komusubi 1 West,3,Hakunofuji,1,tsukiotoshi,0
202601-2-16-7-37,202601,2026,1,2,Makuuchi,16,7,Kirishima,Sekiwake 1 East,37,Takanosho,Maegashira 3 East,7,Kirishima,1,oshidashi,0
202601-2-17-12-44,202601,2026,1,2,Makuuchi,17,12,Wakatakakage,Maegashira 2 West,44,Takayasu,Sekiwake 1 West,12,Wakatakakage,1,katasukashi,0
202601-2-18-20-28,202601,2026,1,2,Makuuchi,18,20,Kotozakura,Ozeki 1 East,28,Ura,Maegashira 2 East,20,Kotozakura,1,oshitaoshi,0
202601-2-19-8857-8854,202601,2026,1,2,Makuuchi,19,8857,Yoshinofuji,Maegashira 1 West,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,kubinage,0
202601-2-2-607-95,202601,2026,1,2,Makuuchi,2,607,Asahakuryu,Maegashira 17 East,95,Oshoumi,Maegashira 16 West,607,Asahakuryu,1,yorikiri,0
202601-2-20-19-11,202601,2026,1,2,Makuuchi,20,19,Hoshoryu,Yokozuna 1 East,11,Ichiyamamoto,Maegashira 1 East,19,Hoshoryu,1,yorikiri,0
202601-2-21-41-8850,202601,2026,1,2,Makuuchi,21,41,Oho,Komusubi 1 East,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,yorikiri,0
202601-2-3-86-164,202601,2026,1,2,Makuuchi,3,86,Shishi,Maegashira 14 East,164,Asakoryu,Maegashira 15 West,86,Shishi,1,kotenage,0
202601-2-4-15-26,202601,2026,1,2,Makuuchi,4,15,Ryuden,Maegashira 15 East,26,Mitakeumi,Maegashira 14 West,26,Mitakeumi,0,uwatenage,0
202601-2-5-34-102,202601,2026,1,2,Makuuchi,5,34,Midorifuji,Maegashira 12 East,102,Tomokaze,Maegashira 13 West,102,Tomokaze,0,hatakikomi,0
202601-2-6-21-22,202601,2026,1,2,Makuuchi,6,21,Tobizaru,Maegashira 13 East,22,Abi,Maegashira 12 West,22,Abi,0,hatakikomi,0
202601-2-7-83-40,202601,2026,1,2,Makuuchi,7,83,Tokihayate,Maegashira 10 East,40,Nishikifuji,Maegashira 11 West,40,Nishikifuji,0,yorikiri,0
202601-2-8-39-8,202601,2026,1,2,Makuuchi,8,39,Chiyoshoma,Maegashira 11 East,8,Kotoshoho,Maegashira 10 West,39,Chiyoshoma,1,tsukiotoshi,0
202601-2-9-33-55,202601,2026,1,2,Makuuchi,9,33,Shodai,Maegashira 8 East,55,Roga,Maegashira 9 West,33,Shodai,1,hikiotoshi,0
202601-3-1-77-95,202601,2026,1,3,Makuuchi,1,77,Hatsuyama,Maegashira 17 West,95,Oshoumi,Maegashira 16 West,95,Oshoumi,0,yorikiri,0
202601-3-10-50-615,202601,2026,1,3,Makuuchi,10,50,Kinbozan,Maegashira 8 West,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,hikiotoshi,0
202601-3-11-61-33,202601,2026,1,3,Makuuchi,11,61,Oshoma,Maegashira 7 East,33,Shodai,Maegashira 8 East,61,Oshoma,1,tsukidashi,0
202601-3-12-8853-71,202601,2026,1,3,Makuuchi,12,8853,Onokatsu,Maegashira 6 West,71,Churanoumi,Maegashira 5 West,8853,Onokatsu,1,yorikiri,0
202601-3-13-14-24,202601,2026,1,3,Makuuchi,13,14,Tamawashi,Maegashira 5 East,24,Hiradoumi,Maegashira 6 East,24,Hiradoumi,0,yorikiri,0
202601-3-14-37-74,202601,2026,1,3,Makuuchi,14,37,Takanosho,Maegashira 3 East,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,hatakikomi,0
202601-3-15-41-12,202601,2026,1,3,Makuuchi,15,41,Oho,Komusubi 1 East,12,Wakatakakage,Maegashira 2 West,12,Wakatakakage,0,yorikiri,0
202601-3-16-9-44,202601,2026,1,3,Makuuchi,16,9,Daieisho,Maegashira 4 East,44,Takayasu,Sekiwake 1 West,44,Takayasu,0,kainahineri,0
202601-3-17-7-3,202601,2026,1,3,Makuuchi,17,7,Kirishima,Sekiwake 1 East,3,Hakunofuji,Maegashira 3 West,7,Kirishima,1,tsukiotoshi,0
202601-3-18-11-8854,202601,2026,1,3,Makuuchi,18,11,Ichiyamamoto,Maegashira 1 East,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,yorikiri,0
202601-3-19-20-13,202601,2026,1,3,Makuuchi,19,20,Kotozakura,Ozeki 1 East,13,Wakamotoharu,Komusubi 1 West,20,Kotozakura,1,sukuinage,0
202601-3-2-15-607,202601,2026,1,3,Makuuchi,2,15,Ryuden,Maegashira 15 East,607,Asahakuryu,Maegashira 17 East,607,Asahakuryu,0,okuridashi,0
202601-3-20-28-8850,202601,2026,1,3,Makuuchi,20,28,Ura,Maegashira 2 East,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,oshitaoshi,0
202601-3-21-19-8857,202601,2026,1,3,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,8857,Yoshinofuji,Maegashira 1 West,8857,Yoshinofuji,0,yorikiri,0
202601-3-3-2-26,202601,2026,1,3,Makuuchi,3,2,Asanoyama,Maegashira 16 East,26,Mitakeumi,Maegashira 14 West,2,Asanoyama,1,yorikiri,0
202601-3-4-164-102,202601,2026,1,3,Makuuchi,4,164,Asakoryu,Maegashira 15 West,102,Tomokaze,Maegashira 13 West,164,Asakoryu,1,oshidashi,0
202601-3-5-21-86,202601,2026,1,3,Makuuchi,5,21,Tobizaru,Maegashira 13 East,86,Shishi,Maegashira 14 East,86,Shishi,0,oshidashi,0
202601-3-6-22-40,202601,2026,1,3,Makuuchi,6,22,Abi,Maegashira 12 West,40,Nishikifuji,Maegashira 11 West,22,Abi,1,uwatedashinage,0
202601-3-7-39-34,202601,2026,1,3,Makuuchi,7,39,Chiyoshoma,Maegashira 11 East,34,Midorifuji,Maegashira 12 East,39,Chiyoshoma,1,yorikiri,0
202601-3-8-8-55,202601,2026,1,3,Makuuchi,8,8,Kotoshoho,Maegashira 10 West,55,Roga,Maegashira 9 West,8,Kotoshoho,1,yorikiri,0
202601-3-9-56-83,202601,2026,1,3,Makuuchi,9,56,Gonoyama,Maegashira 9 East,83,Tokihayate,Maegashira 10 East,56,Gonoyama,1,oshidashi,0
202601-4-1-15-95,202601,2026,1,4,Makuuchi,1,15,Ryuden,Maegashira 15 East,95,Oshoumi,Maegashira 16 West,95,Oshoumi,0,utchari,0
202601-4-10-55-50,202601,2026,1,4,Makuuchi,10,55,Roga,Maegashira 9 West,50,Kinbozan,Maegashira 8 West,55,Roga,1,tsukiotoshi,0
202601-4-11-24-61,202601,2026,1,4,Makuuchi,11,24,Hiradoumi,Maegashira 6 East,61,Oshoma,Maegashira 7 East,61,Oshoma,0,oshidashi,0
202601-4-12-615-8853,202601,2026,1,4,Makuuchi,12,615,Fujinokawa,Maegashira 7 West,8853,Onokatsu,Maegashira 6 West,615,Fujinokawa,1,yorikiri,0
202601-4-13-9-14,202601,2026,1,4,Makuuchi,13,9,Daieisho,Maegashira 4 East,14,Tamawashi,Maegashira 5 East,14,Tamawashi,0,tsukiotoshi,0
202601-4-14-71-74,202601,2026,1,4,Makuuchi,14,71,Churanoumi,Maegashira 5 West,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,yorikiri,0
202601-4-15-37-12,202601,2026,1,4,Makuuchi,15,37,Takanosho,Maegashira 3 East,12,Wakatakakage,Maegashira 2 West,12,Wakatakakage,0,oshidashi,0
202601-4-16-7-13,202601,2026,1,4,Makuuchi,16,7,Kirishima,Sekiwake 1 East,13,Wakamotoharu,Komusubi 1 West,7,Kirishima,1,yorikiri,0
202601-4-17-3-44,202601,2026,1,4,Makuuchi,17,3,Hakunofuji,Maegashira 3 West,44,Takayasu,Sekiwake 1 West,44,Takayasu,0,sakatottari,0
202601-4-18-20-11,202601,2026,1,4,Makuuchi,18,20,Kotozakura,Ozeki 1 East,11,Ichiyamamoto,Maegashira 1 East,11,Ichiyamamoto,0,yorikiri,0
202601-4-19-41-8854,202601,2026,1,4,Makuuchi,19,41,Oho,Komusubi 1 East,8854,Aonishiki,Ozeki 1 West,41,Oho,1,abisetaoshi,0
202601-4-2-77-164,202601,2026,1,4,Makuuchi,2,77,Hatsuyama,Maegashira 17 West,164,Asakoryu,Maegashira 15 West,164,Asakoryu,0,oshidashi,0
202601-4-20-19-28,202601,2026,1,4,Makuuchi,20,19,Hoshoryu,Yokozuna 1 East,28,Ura,Maegashira 2 East,19,Hoshoryu,1,uwatehineri,0
202601-4-21-8857-8850,202601,2026,1,4,Makuuchi,21,8857,Yoshinofuji,Maegashira 1 West,8850,Onosato,Yokozuna 1 West,8857,Yoshinofuji,1,uwatenage,0
202601-4-3-86-2,202601,2026,1,4,Makuuchi,3,86,Shishi,Maegashira 14 East,2,Asanoyama,Maegashira 16 East,2,Asanoyama,0,sukuinage,0
202601-4-4-607-26,202601,2026,1,4,Makuuchi,4,607,Asahakuryu,Maegashira 17 East,26,Mitakeumi,Maegashira 14 West,26,Mitakeumi,0,yorikiri,0
202601-4-5-34-21,202601,2026,1,4,Makuuchi,5,34,Midorifuji,Maegashira 12 East,21,Tobizaru,Maegashira 13 East,34,Midorifuji,1,sukuinage,0
202601-4-6-102-22,202601,2026,1,4,Makuuchi,6,102,Tomokaze,Maegashira 13 West,22,Abi,Maegashira 12 West,22,Abi,0,hatakikomi,0
202601-4-7-83-39,202601,2026,1,4,Makuuchi,7,83,Tokihayate,Maegashira 10 East,39,Chiyoshoma,Maegashira 11 East,83,Tokihayate,1,uwatedashinage,0
202601-4-8-40-8,202601,2026,1,4,Makuuchi,8,40,Nishikifuji,Maegashira 11 West,8,Kotoshoho,Maegashira 10 West,8,Kotoshoho,0,hatakikomi,0
202601-4-9-33-56,202601,2026,1,4,Makuuchi,9,33,Shodai,Maegashira 8 East,56,Gonoyama,Maegashira 9 East,33,Shodai,1,tsukiotoshi,0
202601-5-1-15-2,202601,2026,1,5,Makuuchi,1,15,Ryuden,Maegashira 15 East,2,Asanoyama,Maegashira 16 East,2,Asanoyama,0,yorikiri,0
202601-5-10-33-615,202601,2026,1,5,Makuuchi,10,33,Shodai,Maegashira 8 East,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,oshidashi,0
202601-5-11-61-50,202601,2026,1,5,Makuuchi,11,61,Oshoma,Maegashira 7 East,50,Kinbozan,Maegashira 8 West,61,Oshoma,1,uwatedashinage,0
202601-5-12-24-71,202601,2026,1,5,Makuuchi,12,24,Hiradoumi,Maegashira 6 East,71,Churanoumi,Maegashira 5 West,24,Hiradoumi,1,yorikiri,0
202601-5-13-14-8853,202601,2026,1,5,Makuuchi,13,14,Tamawashi,Maegashira 5 East,8853,Onokatsu,Maegashira 6 West,8853,Onokatsu,0,yorikiri,0
202601-5-14-28-74,202601,2026,1,5,Makuuchi,14,28,Ura,Maegashira 2 East,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,yorikiri,0
202601-5-15-11-8857,202601,2026,1,5,Makuuchi,15,11,Ichiyamamoto,Maegashira 1 East,8857,Yoshinofuji,Maegashira 1 West,8857,Yoshinofuji,0,yorikiri,0
202601-5-16-13-44,202601,2026,1,5,Makuuchi,16,13,Wakamotoharu,Komusubi 1 West,44,Takayasu,Sekiwake 1 West,44,Takayasu,0,tsukidashi,0
202601-5-17-7-41,202601,2026,1,5,Makuuchi,17,7,Kirishima,Sekiwake 1 East,41,Oho,Komusubi 1 East,41,Oho,0,hatakikomi,0
202601-5-18-9-8854,202601,2026,1,5,Makuuchi,18,9,Daieisho,Maegashira 4 East,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,yorikiri,0
202601-5-19-20-3,202601,2026,1,5,Makuuchi,19,20,Kotozakura,Ozeki 1 East,3,Hakunofuji,Maegashira 3 West,3,Hakunofuji,0,yorikiri,0
202601-5-2-77-26,202601,2026,1,5,Makuuchi,2,77,Hatsuyama,Maegashira 17 West,26,Mitakeumi,Maegashira 14 West,26,Mitakeumi,0,oshidashi,0
202601-5-20-37-8850,202601,2026,1,5,Makuuchi,20,37,Takanosho,Maegashira 3 East,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,tsukiotoshi,0
202601-5-21-19-12,202601,2026,1,5,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,12,Wakatakakage,Maegashira 2 West,19,Hoshoryu,1,yorikiri,0
202601-5-3-86-95,202601,2026,1,5,Makuuchi,3,86,Shishi,Maegashira 14 East,95,Oshoumi,Maegashira 16 West,95,Oshoumi,0,shitatenage,0
202601-5-4-607-102,202601,2026,1,5,Makuuchi,4,607,Asahakuryu,Maegashira 17 East,102,Tomokaze,Maegashira 13 West,102,Tomokaze,0,oshidashi,0
202601-5-5-34-164,202601,2026,1,5,Makuuchi,5,34,Midorifuji,Maegashira 12 East,164,Asakoryu,Maegashira 15 West,34,Midorifuji,1,okuridashi,0
202601-5-6-21-40,202601,2026,1,5,Makuuchi,6,21,Tobizaru,Maegashira 13 East,40,Nishikifuji,Maegashira 11 West,40,Nishikifuji,0,oshidashi,0
202601-5-7-39-22,202601,2026,1,5,Makuuchi,7,39,Chiyoshoma,Maegashira 11 East,22,Abi,Maegashira 12 West,22,Abi,0,tsukiotoshi,0
202601-5-8-83-55,202601,2026,1,5,Makuuchi,8,83,Tokihayate,Maegashira 10 East,55,Roga,Maegashira 9 West,83,Tokihayate,1,yorikiri,0
202601-5-9-56-8,202601,2026,1,5,Makuuchi,9,56,Gonoyama,Maegashira 9 East,8,Kotoshoho,Maegashira 10 West,8,Kotoshoho,0,kubinage,0
202601-6-1-86-77,202601,2026,1,6,Makuuchi,1,86,Shishi,Maegashira 14 East,77,Hatsuyama,Maegashira 17 West,86,Shishi,1,oshidashi,0
202601-6-10-56-615,202601,2026,1,6,Makuuchi,10,56,Gonoyama,Maegashira 9 East,615,Fujinokawa,Maegashira 7 West,615,Fujinokawa,0,oshitaoshi,0
202601-6-11-33-8853,202601,2026,1,6,Makuuchi,11,33,Shodai,Maegashira 8 East,8853,Onokatsu,Maegashira 6 West,8853,Onokatsu,0,oshidashi,0
202601-6-12-61-71,202601,2026,1,6,Makuuchi,12,61,Oshoma,Maegashira 7 East,71,Churanoumi,Maegashira 5 West,71,Churanoumi,0,oshidashi,0
202601-6-13-24-74,202601,2026,1,6,Makuuchi,13,24,Hiradoumi,Maegashira 6 East,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,yorikiri,0
202601-6-14-14-3,202601,2026,1,6,Makuuchi,14,14,Tamawashi,Maegashira 5 East,3,Hakunofuji,Maegashira 3 West,3,Hakunofuji,0,yorikiri,0
202601-6-15-28-8857,202601,2026,1,6,Makuuchi,15,28,Ura,Maegashira 2 East,8857,Yoshinofuji,Maegashira 1 West,8857,Yoshinofuji,0,oshitaoshi,0
202601-6-16-41-13,202601,2026,1,6,Makuuchi,16,41,Oho,Komusubi 1 East,13,Wakamotoharu,Komusubi 1 West,13,Wakamotoharu,0,utchari,0
202601-6-17-7-11,202601,2026,1,6,Makuuchi,17,7,Kirishima,Sekiwake 1 East,11,Ichiyamamoto,Maegashira 1 East,7,Kirishima,1,oshidashi,0
202601-6-18-20-9,202601,2026,1,6,Makuuchi,18,20,Kotozakura,Ozeki 1 East,9,Daieisho,Maegashira 4 East,20,Kotozakura,1,tsukidashi,0
202601-6-19-44-8854,202601,2026,1,6,Makuuchi,19,44,Takayasu,Sekiwake 1 West,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,yorikiri,0
202601-6-2-95-26,202601,2026,1,6,Makuuchi,2,95,Oshoumi,Maegashira 16 West,26,Mitakeumi,Maegashira 14 West,95,Oshoumi,1,yorikiri,0
202601-6-20-19-37,202601,2026,1,6,Makuuchi,20,19,Hoshoryu,Yokozuna 1 East,37,Takanosho,Maegashira 3 East,19,Hoshoryu,1,hatakikomi,0
202601-6-21-12-8850,202601,2026,1,6,Makuuchi,21,12,Wakatakakage,Maegashira 2 West,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,hatakikomi,0
202601-6-3-21-607,202601,2026,1,6,Makuuchi,3,21,Tobizaru,Maegashira 13 East,607,Asahakuryu,Maegashira 17 East,607,Asahakuryu,0,yorikiri,0
202601-6-4-2-102,202601,2026,1,6,Makuuchi,4,2,Asanoyama,Maegashira 16 East,102,Tomokaze,Maegashira 13 West,102,Tomokaze,0,tsukiotoshi,0
202601-6-5-164-22,202601,2026,1,6,Makuuchi,5,164,Asakoryu,Maegashira 15 West,22,Abi,Maegashira 12 West,22,Abi,0,tsukidashi,0
202601-6-6-15-40,202601,2026,1,6,Makuuchi,6,15,Ryuden,Maegashira 15 East,40,Nishikifuji,Maegashira 11 West,15,Ryuden,1,yorikiri,0
202601-6-7-34-8,202601,2026,1,6,Makuuchi,7,34,Midorifuji,Maegashira 12 East,8,Kotoshoho,Maegashira 10 West,8,Kotoshoho,0,yoritaoshi,0
202601-6-8-39-55,202601,2026,1,6,Makuuchi,8,39,Chiyoshoma,Maegashira 11 East,55,Roga,Maegashira 9 West,55,Roga,0,yorikiri,0
202601-6-9-83-50,202601,2026,1,6,Makuuchi,9,83,Tokihayate,Maegashira 10 East,50,Kinbozan,Maegashira 8 West,50,Kinbozan,0,tsuridashi,0
202601-7-1-15-77,202601,2026,1,7,Makuuchi,1,15,Ryuden,Maegashira 15 East,77,Hatsuyama,Maegashira 17 West,15,Ryuden,1,oshidashi,0
202601-7-10-61-56,202601,2026,1,7,Makuuchi,10,61,Oshoma,Maegashira 7 East,56,Gonoyama,Maegashira 9 East,56,Gonoyama,0,oshidashi,0
202601-7-11-24-33,202601,2026,1,7,Makuuchi,11,24,Hiradoumi,Maegashira 6 East,33,Shodai,Maegashira 8 East,24,Hiradoumi,1,yorikiri,0
202601-7-12-615-71,202601,2026,1,7,Makuuchi,12,615,Fujinokawa,Maegashira 7 West,71,Churanoumi,Maegashira 5 West,71,Churanoumi,0,okuridashi,0
202601-7-13-8853-74,202601,2026,1,7,Makuuchi,13,8853,Onokatsu,Maegashira 6 West,74,Atamifuji,Maegashira 4 West,74,Atamifuji,0,oshidashi,0
202601-7-14-37-14,202601,2026,1,7,Makuuchi,14,37,Takanosho,Maegashira 3 East,14,Tamawashi,Maegashira 5 East,37,Takanosho,1,hatakikomi,0
202601-7-15-11-28,202601,2026,1,7,Makuuchi,15,11,Ichiyamamoto,Maegashira 1 East,28,Ura,Maegashira 2 East,28,Ura,0,oshitaoshi,0
202601-7-16-41-44,202601,2026,1,7,Makuuchi,16,41,Oho,Komusubi 1 East,44,Takayasu,Sekiwake 1 West,44,Takayasu,0,tsukidashi,0
202601-7-17-7-8857,202601,2026,1,7,Makuuchi,17,7,Kirishima,Sekiwake 1 East,8857,Yoshinofuji,Maegashira 1 West,7,Kirishima,1,uwatenage,0
202601-7-18-13-8854,202601,2026,1,7,Makuuchi,18,13,Wakamotoharu,Komusubi 1 West,8854,Aonishiki,Ozeki 1 West,8854,Aonishiki,0,yoritaoshi,0
202601-7-19-20-12,202601,2026,1,7,Makuuchi,19,20,Kotozakura,Ozeki 1 East,12,Wakatakakage,Maegashira 2 West,20,Kotozakura,1,hatakikomi,0
202601-7-2-95-102,202601,2026,1,7,Makuuchi,2,95,Oshoumi,Maegashira 16 West,102,Tomokaze,Maegashira 13 West,95,Oshoumi,1,oshitaoshi,0
202601-7-20-9-8850,202601,2026,1,7,Makuuchi,20,9,Daieisho,Maegashira 4 East,8850,Onosato,Yokozuna 1 West,8850,Onosato,0,hatakikomi,0
202601-7-21-19-3,202601,2026,1,7,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,3,Hakunofuji,Maegashira 3 West,19,Hoshoryu,1,yoritaoshi,0
202601-7-3-21-164,202601,2026,1,7,Makuuchi,3,21,Tobizaru,Maegashira 13 East,164,Asakoryu,Maegashira 15 West,164,Asakoryu,0,oshitaoshi,0
202601-7-4-2-22,202601,2026,1,7,Makuuchi,4,2,Asanoyama,Maegashira 16 East,22,Abi,Maegashira 12 West,2,Asanoyama,1,hikiotoshi,0
